input_curie	preferred_identifier	preferred_label	confidence	method	evidence
MESH:D000161	UMLS:C0001164	Acoustic Stimulation	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
MESH:D015667	UMLS:C0001300	Acupuncture Analgesia	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
SNOMEDCT:150833003	UMLS:C0001300	Acupuncture Analgesia	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:182615005	UMLS:C0001300	Acupuncture Analgesia	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MESH:D015667	UMLS:C0001301	Acupuncture Anesthesia	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
ICD9CM:99.91	UMLS:C0001301	Acupuncture Anesthesia	0.9	umls_mrconso_cui_crosswalk	MRCONSO:ICD9CM
SNOMEDCT:150832008	UMLS:C0001301	Acupuncture Anesthesia	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:182614009	UMLS:C0001301	Acupuncture Anesthesia	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MESH:D001155	UMLS:C0003827	Art Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
NCIT:C67031	UMLS:C0003827	Art Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:NCI
MTH:NOCODE	UMLS:C0003827	Art Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
SNOMEDCT:65153003	UMLS:C0003827	Art Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MESH:D001326	UMLS:C0004361	Autogenic Training	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
MTH:NOCODE	UMLS:C0004361	Autogenic Training	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
SNOMEDCT:389008003	UMLS:C0004361	Autogenic Training	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:44005004	UMLS:C0004361	Autogenic Training	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MESH:D001346	UMLS:C0004404	Autosuggestion	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
SNOMEDCT:386526006	UMLS:C0005365	Bibliotherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MESH:D001638	UMLS:C0005365	Bibliotherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
MESH:D001676	UMLS:C0005491	Biofeedback	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
LOINC:LA28988-6	UMLS:C0005491	Biofeedback	0.9	umls_mrconso_cui_crosswalk	MRCONSO:LNC
NCIT:C15186	UMLS:C0005491	Biofeedback	0.9	umls_mrconso_cui_crosswalk	MRCONSO:NCI
MTH:NOCODE	UMLS:C0005491	Biofeedback	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
SNOMEDCT:28150003	UMLS:C0005491	Biofeedback	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:228566007	UMLS:C0005491	Biofeedback	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MESH:D001945	UMLS:C0006155	Breathing Exercises	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
MTH:NOCODE	UMLS:C0006155	Breathing Exercises	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
SNOMEDCT:151547001	UMLS:C0006155	Breathing Exercises	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:12895002	UMLS:C0006155	Breathing Exercises	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:85903002	UMLS:C0006155	Breathing Exercises	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
ICD9CM:93.18	UMLS:C0006155	Breathing Exercises	0.9	umls_mrconso_cui_crosswalk	MRCONSO:ICD9CM
SNOMEDCT:20550006	UMLS:C0006155	Breathing Exercises	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
NCIT:C160870	UMLS:C0006155	Breathing Exercises	0.9	umls_mrconso_cui_crosswalk	MRCONSO:NCI
MESH:D015913	UMLS:C0007975	Chelation Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
MESH:D015928	UMLS:C0009244		0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
MTH:NOCODE	UMLS:C0009244		0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
SNOMEDCT:228553007	UMLS:C0009244		0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:304891004	UMLS:C0009244		0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:228557008	UMLS:C0009244		0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:390657008	UMLS:C0009244		0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:389923006	UMLS:C0009244		0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
NCIT:C64345	UMLS:C0009244		0.9	umls_mrconso_cui_crosswalk	MRCONSO:NCI
SNOMEDCT:151618003	UMLS:C0009244		0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:183383008	UMLS:C0009244		0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MESH:D003376	UMLS:C0010210	Counseling	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
NCIT:C61547	UMLS:C0010210	Counseling	0.9	umls_mrconso_cui_crosswalk	MRCONSO:NCI
SNOMEDCT:69197005	UMLS:C0010210	Counseling	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:409063005	UMLS:C0010210	Counseling	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MTH:NOCODE	UMLS:C0010210	Counseling	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
SNOMEDCT:148198002	UMLS:C0010210	Counseling	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:170974001	UMLS:C0010210	Counseling	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:148199005	UMLS:C0010210	Counseling	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:170975000	UMLS:C0010210	Counseling	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:170984000	UMLS:C0010210	Counseling	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:148207006	UMLS:C0010210	Counseling	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:129441002	UMLS:C0010210	Counseling	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:360268008	UMLS:C0010210	Counseling	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MESH:D017679	UMLS:C0010412	Cold Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
NCIT:C21118	UMLS:C0010412	Cold Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:NCI
MTH:NOCODE	UMLS:C0010412	Cold Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
SNOMEDCT:150897000	UMLS:C0010412	Cold Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
LOINC:LA25341-1	UMLS:C0010412	Cold Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:LNC
SNOMEDCT:182660006	UMLS:C0010412	Cold Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:150902004	UMLS:C0010412	Cold Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:182665001	UMLS:C0010412	Cold Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MESH:D003614	UMLS:C0010962	Dance Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
SNOMEDCT:123163006	UMLS:C0010962	Dance Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:69711002	UMLS:C0010962	Dance Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MESH:D015623	UMLS:C0012166	Diet, Macrobiotic	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
SNOMEDCT:102268008	UMLS:C0012166	Diet, Macrobiotic	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
NCIT:C28146	UMLS:C0013794	Electroacupuncture	0.9	umls_mrconso_cui_crosswalk	MRCONSO:NCI
MESH:D015671	UMLS:C0013794	Electroacupuncture	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
MESH:D008519	UMLS:C0015034		0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
MESH:D026443	UMLS:C0015547	Spiritual Healing	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
SNOMEDCT:151621001	UMLS:C0015618	Family psychotherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:108313002	UMLS:C0015618	Family psychotherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MTH:U003463	UMLS:C0015618	Family psychotherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
NCIT:C93347	UMLS:C0015618	Family psychotherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:NCI
MESH:D005196	UMLS:C0015618	Family psychotherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
ICD9CM:94.42	UMLS:C0015618	Family psychotherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:ICD9CM
SNOMEDCT:51484002	UMLS:C0015618	Family psychotherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MESH:D008519	UMLS:C0016419		0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
MESH:D005864	UMLS:C0017501	Gestalt Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
SNOMEDCT:9591001	UMLS:C0017501	Gestalt Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:256330001	UMLS:C0019240	Herb	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
NCIT:C180903	UMLS:C0019240	Herb	0.9	umls_mrconso_cui_crosswalk	MRCONSO:NCI
MTH:NOCODE	UMLS:C0019240	Herb	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
MESH:D006875	UMLS:C0020311	Hydrotherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
SNOMEDCT:150840002	UMLS:C0020311	Hydrotherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:46903006	UMLS:C0020311	Hydrotherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
LOINC:LA29051-2	UMLS:C0020311	Hydrotherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:LNC
MTH:NOCODE	UMLS:C0020311	Hydrotherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
SNOMEDCT:182626004	UMLS:C0020311	Hydrotherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:150844006	UMLS:C0020311	Hydrotherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
ICD9CM:94.32	UMLS:C0020587		0.9	umls_mrconso_cui_crosswalk	MRCONSO:ICD9CM
MESH:D006990	UMLS:C0020587		0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
SNOMEDCT:19997007	UMLS:C0020587		0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
LOINC:LA33537-4	UMLS:C0020587		0.9	umls_mrconso_cui_crosswalk	MRCONSO:LNC
NCIT:C15420	UMLS:C0020587		0.9	umls_mrconso_cui_crosswalk	MRCONSO:NCI
MTH:NOCODE	UMLS:C0020587		0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
SNOMEDCT:70503004	UMLS:C0020587		0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:151644003	UMLS:C0020587		0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:183409005	UMLS:C0020587		0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:151646001	UMLS:C0020587		0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:151645002	UMLS:C0020587		0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:183408002	UMLS:C0020587		0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MESH:D008349	UMLS:C0024725	Manipulation, Orthopedic	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
MESH:D008405	UMLS:C0024875		0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
SNOMEDCT:151546005	UMLS:C0024875		0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:150827007	UMLS:C0024875		0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
LOINC:LA25338-7	UMLS:C0024875		0.9	umls_mrconso_cui_crosswalk	MRCONSO:LNC
MTH:NOCODE	UMLS:C0024875		0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
SNOMEDCT:182613003	UMLS:C0024875		0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:150830000	UMLS:C0024875		0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MESH:D008514	UMLS:C0025121	Medicine, Arabic	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
MESH:D008515	UMLS:C0025122	Medicine, Ayurvedic	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
SNOMEDCT:452091000124101	UMLS:C0025122	Medicine, Ayurvedic	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:1259939000	UMLS:C0025122	Medicine, Ayurvedic	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MESH:D008516	UMLS:C0025124	Traditional Chinese Medicine	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
SNOMEDCT:723688009	UMLS:C0025124	Traditional Chinese Medicine	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MTH:NOCODE	UMLS:C0025124	Traditional Chinese Medicine	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
MESH:D008515	UMLS:C0025126		0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
MESH:D008519	UMLS:C0025127		0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
MTH:NOCODE	UMLS:C0025127		0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
MESH:D008518	UMLS:C0025128		0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
MTH:NOCODE	UMLS:C0025128		0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
MESH:D008518	UMLS:C0025129	Medicine, East Asian Traditional	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
MESH:D008519	UMLS:C0025130		0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
MESH:D008519	UMLS:C0025131	Traditional Medicine	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
NCIT:C180905	UMLS:C0025131	Traditional Medicine	0.9	umls_mrconso_cui_crosswalk	MRCONSO:NCI
MTH:NOCODE	UMLS:C0025131	Traditional Medicine	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
SNOMEDCT:773412008	UMLS:C0025131	Traditional Medicine	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MESH:D008602	UMLS:C0025352	Mental Healing	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
MTH:NOCODE	UMLS:C0025352	Mental Healing	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
MESH:D008903	UMLS:C0026162	Minerals	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
NCIT:C656	UMLS:C0026162	Minerals	0.9	umls_mrconso_cui_crosswalk	MRCONSO:NCI
MTH:NOCODE	UMLS:C0026162	Minerals	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
SNOMEDCT:87918000	UMLS:C0026162	Minerals	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MESH:D015915	UMLS:C0026604	Motion Therapy, Continuous Passive	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
MTH:NOCODE	UMLS:C0026604	Motion Therapy, Continuous Passive	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
SNOMEDCT:229078009	UMLS:C0026604	Motion Therapy, Continuous Passive	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:183316005	UMLS:C0026604	Motion Therapy, Continuous Passive	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:151542007	UMLS:C0026604	Motion Therapy, Continuous Passive	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
NCIT:C94402	UMLS:C0026652	Moxibustion	0.9	umls_mrconso_cui_crosswalk	MRCONSO:NCI
SNOMEDCT:31275006	UMLS:C0026652	Moxibustion	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MESH:D009071	UMLS:C0026652	Moxibustion	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
NCIT:C67033	UMLS:C0026868	Music Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:NCI
LOINC:LA33539-0	UMLS:C0026868	Music Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:LNC
MESH:D009147	UMLS:C0026868	Music Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
ICD9CM:93.84	UMLS:C0026868	Music Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:ICD9CM
SNOMEDCT:21065008	UMLS:C0026868	Music Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MESH:D009324	UMLS:C0027495	Naturopathy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
NCIT:C15283	UMLS:C0027495	Naturopathy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:NCI
SNOMEDCT:439809005	UMLS:C0027495	Naturopathy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MTH:NOCODE	UMLS:C0027495	Naturopathy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
MESH:D009945	UMLS:C0029257	Organotherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
NCIT:C67024	UMLS:C0029340	Orthomolecular Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:NCI
MESH:D009974	UMLS:C0029340	Orthomolecular Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
MESH:D010789	UMLS:C0031765	Phototherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
SNOMEDCT:150903009	UMLS:C0031765	Phototherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:182666000	UMLS:C0031765	Phototherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:266798006	UMLS:C0031765	Phototherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:31394004	UMLS:C0031765	Phototherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
NCIT:C15301	UMLS:C0031765	Phototherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:NCI
MTH:NOCODE	UMLS:C0031765	Phototherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
SNOMEDCT:363724006	UMLS:C0031765	Phototherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:182672000	UMLS:C0031765	Phototherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:150911004	UMLS:C0031765	Phototherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:266696001	UMLS:C0031765	Phototherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MESH:D010989	UMLS:C0032216	Play Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
SNOMEDCT:151561006	UMLS:C0032216	Play Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:76075007	UMLS:C0032216	Play Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
ICD9CM:94.36	UMLS:C0032216	Play Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:ICD9CM
SNOMEDCT:72101003	UMLS:C0032216	Play Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MESH:D011577	UMLS:C0033889	Psychodrama	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
ICD9CM:94.43	UMLS:C0033889	Psychodrama	0.9	umls_mrconso_cui_crosswalk	MRCONSO:ICD9CM
SNOMEDCT:53508008	UMLS:C0033889	Psychodrama	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MTH:NOCODE	UMLS:C0033889	Psychodrama	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
MESH:D011613	UMLS:C0033968	Psychotherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
SNOMEDCT:151615000	UMLS:C0033968	Psychotherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:183380006	UMLS:C0033968	Psychotherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:75516001	UMLS:C0033968	Psychotherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
NCIT:C15308	UMLS:C0033968	Psychotherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:NCI
MTH:NOCODE	UMLS:C0033968	Psychotherapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
MESH:D011844	UMLS:C0034545	Radiesthesia	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
SNOMEDCT:394614006	UMLS:C0034945	Reflexology	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MESH:D026201	UMLS:C0034945	Reflexology	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
NCIT:C162743	UMLS:C0034945	Reflexology	0.9	umls_mrconso_cui_crosswalk	MRCONSO:NCI
MTH:NOCODE	UMLS:C0034945	Reflexology	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
MESH:D012028	UMLS:C0034946		0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
MESH:D012064	UMLS:C0035029	Relaxation Techniques	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
LOINC:LA33541-6	UMLS:C0035029	Relaxation Techniques	0.9	umls_mrconso_cui_crosswalk	MRCONSO:LNC
NCIT:C28184	UMLS:C0035029	Relaxation Techniques	0.9	umls_mrconso_cui_crosswalk	MRCONSO:NCI
SNOMEDCT:284467003	UMLS:C0035029	Relaxation Techniques	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:228585005	UMLS:C0035822	Role play technique	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
MTH:NOCODE	UMLS:C0035822	Role play technique	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
MESH:D012381	UMLS:C0035822	Role play technique	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
MTH:NOCODE	UMLS:C0038659	therapeutic suggestion	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
MESH:D013404	UMLS:C0038659	therapeutic suggestion	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
MESH:D014464	UMLS:C0041620	Ultrasonic Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
MTH:NOCODE	UMLS:C0041620	Ultrasonic Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
NCIT:C28003	UMLS:C0041620	Ultrasonic Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:NCI
SNOMEDCT:146668001	UMLS:C0041620	Ultrasonic Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:89002000	UMLS:C0041620	Ultrasonic Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:169440002	UMLS:C0041620	Ultrasonic Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:146676004	UMLS:C0041620	Ultrasonic Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
ICD9CM:00.0	UMLS:C0041620	Ultrasonic Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:ICD9CM
MESH:D014467	UMLS:C0041626	Ultraviolet Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MSH
MTH:NOCODE	UMLS:C0041626	Ultraviolet Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:MTH
SNOMEDCT:287589006	UMLS:C0041626	Ultraviolet Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:146649004	UMLS:C0041626	Ultraviolet Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:37114000	UMLS:C0041626	Ultraviolet Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:367359007	UMLS:C0041626	Ultraviolet Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:31394004	UMLS:C0041626	Ultraviolet Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:363695005	UMLS:C0041626	Ultraviolet Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:150905002	UMLS:C0041626	Ultraviolet Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:182667009	UMLS:C0041626	Ultraviolet Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:266799003	UMLS:C0041626	Ultraviolet Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
SNOMEDCT:266697005	UMLS:C0041626	Ultraviolet Therapy	0.9	umls_mrconso_cui_crosswalk	MRCONSO:SNOMEDCT_US
